20201028002702691,3727.03335,N,12639.42280,E,59.0,M
20201028002702793,3727.03338,N,12639.42281,E,59.0,M
20201028002702893,3727.03338,N,12639.42280,E,59.0,M
20201028002702991,3727.03340,N,12639.42281,E,59.0,M
20201028002703094,3727.03339,N,12639.42278,E,59.1,M
20201028002703192,3727.03343,N,12639.42280,E,59.1,M
20201028002703293,3727.03346,N,12639.42281,E,59.0,M
20201028002703397,3727.03345,N,12639.42280,E,59.1,M
20201028002703494,3727.03348,N,12639.42279,E,59.1,M
20201028002703596,3727.03349,N,12639.42280,E,59.1,M
20201028002703694,3727.03350,N,12639.42278,E,59.1,M
20201028002703795,3727.03351,N,12639.42278,E,59.1,M
20201028002703893,3727.03353,N,12639.42279,E,59.2,M
20201028002703987,3727.03355,N,12639.42279,E,59.2,M
20201028002704097,3727.03357,N,12639.42279,E,59.2,M
20201028002704197,3727.03360,N,12639.42280,E,59.2,M
20201028002704300,3727.03361,N,12639.42278,E,59.2,M
20201028002704398,3727.03361,N,12639.42278,E,59.2,M
20201028002704494,3727.03363,N,12639.42278,E,59.2,M
20201028002704600,3727.03366,N,12639.42278,E,59.3,M
20201028002704703,3727.03367,N,12639.42277,E,59.3,M
20201028002704795,3727.03369,N,12639.42277,E,59.3,M
20201028002704892,3727.03370,N,12639.42277,E,59.3,M
20201028002704993,3727.03370,N,12639.42277,E,59.3,M
20201028002705099,3727.03373,N,12639.42277,E,59.4,M
20201028002705196,3727.03374,N,12639.42276,E,59.4,M
20201028002705295,3727.03376,N,12639.42276,E,59.4,M
20201028002705388,3727.03378,N,12639.42276,E,59.4,M
20201028002705495,3727.03376,N,12639.42273,E,59.5,M
20201028002705597,3727.03379,N,12639.42274,E,59.5,M
20201028002705697,3727.03381,N,12639.42274,E,59.5,M
20201028002705798,3727.03380,N,12639.42272,E,59.5,M
20201028002705895,3727.03382,N,12639.42272,E,59.6,M
20201028002705998,3727.03382,N,12639.42271,E,59.6,M
20201028002706098,3727.03383,N,12639.42269,E,59.6,M
20201028002706199,3727.03385,N,12639.42270,E,59.6,M
20201028002706298,3727.03386,N,12639.42267,E,59.7,M
20201028002706400,3727.03388,N,12639.42268,E,59.7,M
20201028002706495,3727.03387,N,12639.42266,E,59.7,M
20201028002706594,3727.03387,N,12639.42264,E,59.8,M
20201028002706689,3727.03390,N,12639.42265,E,59.8,M
20201028002706796,3727.03393,N,12639.42265,E,59.8,M
20201028002706894,3727.03394,N,12639.42265,E,59.8,M
20201028002706997,3727.03395,N,12639.42266,E,59.9,M
20201028002707094,3727.03398,N,12639.42265,E,59.9,M
20201028002707194,3727.03400,N,12639.42266,E,59.9,M
20201028002707294,3727.03400,N,12639.42266,E,59.9,M
20201028002707402,3727.03404,N,12639.42267,E,59.9,M
20201028002707494,3727.03406,N,12639.42267,E,59.9,M
20201028002707597,3727.03406,N,12639.42266,E,60.0,M
20201028002707692,3727.03410,N,12639.42268,E,60.0,M
20201028002707793,3727.03410,N,12639.42268,E,60.0,M
20201028002707895,3727.03413,N,12639.42270,E,60.0,M
20201028002707994,3727.03415,N,12639.42270,E,60.1,M
20201028002708090,3727.03419,N,12639.42271,E,60.1,M
20201028002708195,3727.03421,N,12639.42273,E,60.0,M
20201028002708296,3727.03421,N,12639.42272,E,60.0,M
20201028002708393,3727.03425,N,12639.42274,E,60.0,M
20201028002708497,3727.03427,N,12639.42274,E,60.0,M
20201028002708592,3727.03430,N,12639.42276,E,60.1,M
20201028002708694,3727.03431,N,12639.42275,E,60.1,M
20201028002708797,3727.03434,N,12639.42276,E,60.1,M
20201028002708896,3727.03435,N,12639.42275,E,60.1,M
20201028002708991,3727.03438,N,12639.42275,E,60.2,M
20201028002709096,3727.03438,N,12639.42275,E,60.2,M
20201028002709191,3727.03440,N,12639.42276,E,60.2,M
20201028002709295,3727.03440,N,12639.42274,E,60.2,M
20201028002709391,3727.03441,N,12639.42273,E,60.3,M
20201028002709491,3727.03443,N,12639.42275,E,60.3,M
20201028002709595,3727.03446,N,12639.42275,E,60.3,M
20201028002709694,3727.03448,N,12639.42274,E,60.4,M
20201028002709795,3727.03451,N,12639.42275,E,60.4,M
20201028002709891,3727.03450,N,12639.42273,E,60.4,M
20201028002709994,3727.03453,N,12639.42274,E,60.5,M
20201028002710093,3727.03453,N,12639.42273,E,60.5,M
20201028002710200,3727.03453,N,12639.42271,E,60.6,M
20201028002710293,3727.03459,N,12639.42273,E,60.6,M
20201028002710396,3727.03457,N,12639.42271,E,60.7,M
20201028002710491,3727.03460,N,12639.42270,E,60.7,M
20201028002710599,3727.03462,N,12639.42270,E,60.7,M
20201028002710692,3727.03464,N,12639.42271,E,60.8,M
20201028002710789,3727.03463,N,12639.42268,E,60.8,M
20201028002710895,3727.03465,N,12639.42269,E,60.9,M
20201028002711003,3727.03468,N,12639.42269,E,60.9,M
20201028002711097,3727.03469,N,12639.42269,E,60.9,M
20201028002711200,3727.03472,N,12639.42269,E,60.9,M
20201028002711296,3727.03474,N,12639.42270,E,61.0,M
20201028002711401,3727.03474,N,12639.42269,E,61.0,M
20201028002711498,3727.03480,N,12639.42272,E,60.9,M
20201028002711601,3727.03481,N,12639.42271,E,61.0,M
20201028002711699,3727.03481,N,12639.42270,E,61.0,M
20201028002711798,3727.03485,N,12639.42272,E,60.9,M
20201028002711898,3727.03489,N,12639.42274,E,60.9,M
20201028002711996,3727.03492,N,12639.42276,E,60.9,M
20201028002712095,3727.03495,N,12639.42277,E,60.9,M
20201028002712198,3727.03499,N,12639.42279,E,60.9,M
20201028002712291,3727.03499,N,12639.42277,E,60.9,M
20201028002712395,3727.03504,N,12639.42281,E,60.8,M
20201028002712491,3727.03508,N,12639.42282,E,60.8,M
20201028002712593,3727.03509,N,12639.42281,E,60.8,M
20201028002712697,3727.03512,N,12639.42284,E,60.8,M
20201028002712794,3727.03514,N,12639.42283,E,60.8,M
20201028002712894,3727.03516,N,12639.42285,E,60.8,M
20201028002712995,3727.03518,N,12639.42285,E,60.8,M
20201028002713098,3727.03519,N,12639.42283,E,60.9,M
20201028002713194,3727.03522,N,12639.42285,E,60.9,M
20201028002713292,3727.03523,N,12639.42285,E,60.9,M
20201028002713392,3727.03524,N,12639.42284,E,60.9,M
20201028002713489,3727.03527,N,12639.42286,E,61.0,M
20201028002713593,3727.03527,N,12639.42284,E,60.9,M
20201028002713691,3727.03527,N,12639.42284,E,61.0,M
20201028002713792,3727.03531,N,12639.42284,E,61.0,M
20201028002713895,3727.03532,N,12639.42284,E,61.0,M
20201028002713997,3727.03531,N,12639.42283,E,61.0,M
20201028002714095,3727.03534,N,12639.42283,E,61.1,M
20201028002714199,3727.03534,N,12639.42283,E,61.0,M
20201028002714296,3727.03536,N,12639.42282,E,61.0,M
20201028002714395,3727.03540,N,12639.42283,E,61.0,M
20201028002714494,3727.03538,N,12639.42283,E,61.1,M
20201028002714593,3727.03537,N,12639.42280,E,61.1,M
20201028002714695,3727.03542,N,12639.42283,E,61.1,M
